building_id,arm,n_origins,nmae,nrmse,mape
Bull_education_Patrina,full,28,0.3194800642647858,0.39688224654182597,170.9974518459133
Bull_lodging_Carie,full,28,0.13239019690263737,0.2081292796854887,237.8470525770676
Bull_office_Trevor,full,28,0.24194008511795453,1.0021456515969922,244.7797454753226
Cockatoo_assembly_Fernanda,full,28,0.16169855033402003,0.20820226361013264,20.303931226215134
Cockatoo_education_Christi,full,28,1.0492931592487218,2.4832990090304747,104.9293159248722
Cockatoo_education_Collin,full,28,0.04544050577556498,0.0632409328741301,4.5470995209570475
Cockatoo_office_Paige,full,28,0.10951149304113864,0.15004396232763925,11.056666742202538
Crow_education_Marlin,full,28,0.04317649384922691,0.07890333453421355,4.3176493849226905
Eagle_education_Shanna,full,28,0.1283110995103058,0.1614076290826204,12.90429814428007
Eagle_public_Minnie,full,28,0.07253554525302822,0.09581057545080794,7.147807007871012
Fox_education_Kim,full,28,0.20791562340885134,0.28128957841247726,52.72859641277942
Fox_lodging_Wallace,full,28,0.051681247926256835,0.07785586292336358,5.829380409276644
Fox_office_Berniece,full,28,0.18180026982630404,0.2590820263454156,20.435530887330593
Fox_public_Denny,full,28,0.06930721924417067,0.09401567104073713,7.3501764891470796
Gator_office_August,full,28,0.3183559044256606,0.4624636791131583,822.2782066715641
Gator_public_Nettie,full,28,0.6192252243669936,0.7477293715697899,79.94507477568382
Gator_warehouse_Stacie,full,28,0.2613127771170615,0.3491777169499824,55.402486821717545
Hog_assembly_Pedro,full,28,0.22361866172155123,0.3008910550452636,22.565955474830083
Hog_education_George,full,28,0.030836677811577867,0.045698485782742736,3.0840348706014455
Hog_lodging_Mauricio,full,28,0.07918120063064378,0.1108067004907021,9.1561769865761
Hog_office_Randi,full,28,0.10343262484342297,0.1749950917704645,11.12043443874443
Hog_parking_Bernardo,full,28,0.08777664254113987,0.11407259300466731,8.617975943807588
Hog_public_Gerard,full,28,0.04286251135138693,0.05858786704677225,4.511564010067036
Lamb_education_Mae,full,28,0.33958232204360506,0.48964884152913085,37.06410000921529
Lamb_education_Mckenzie,full,28,0.3504242929250392,0.5541041109468953,31.203369322941217
Lamb_industrial_Willard,full,28,18.257285362575196,18.86277695638453,1825.7285362575203
Lamb_lodging_Burt,full,28,0.3709830573371117,0.5334326239338161,37.10094301754694
Lamb_office_Jo,full,28,8.619435734037928,9.084990363996353,861.943573403793
Moose_education_Leland,full,28,0.04753944535560258,0.0777773295911359,4.875813047943602
Moose_education_Ricardo,full,28,0.040096615421594574,0.06555620681126317,4.011688791950436
Mouse_health_Modesto,full,28,,,34912085393.4437
Panther_education_Edna,full,28,0.08980010756637721,0.13003366876491024,9.296467017591487
Panther_education_Teofila,full,28,0.1829695194226043,0.2724849422016626,24.445499633617953
Panther_office_Larry,full,28,0.11777098412649897,0.1559008389690523,13.738027579165045
Peacock_education_Pasquale,full,28,0.038537783487369436,0.05040978336744702,3.9176516239708428
Peacock_lodging_James,full,28,0.08898516545135754,0.12132852362603343,9.111805478854002
Peacock_office_Effie,full,28,0.12872901593284974,0.16762448125845247,13.825824647890139
Rat_assembly_Ezequiel,full,28,0.1995750049237578,0.2505500325636314,23.508625857197313
Rat_education_Kelsey,full,28,0.09059179460527304,0.11933322301603848,8.84237804804235
Rat_education_Robyn,full,28,0.09609826805741904,0.1321834115055516,10.074758426140066
Rat_other_Lan,full,28,0.14548371376623606,0.18411589390995622,32.06858407598139
